enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.10268923297824	1	0	-6.20537846595648	CD4+	CD4+ Epithelial+
-2.72770267283724	1	0	-5.45540534567448	CD4+ Epithelial+	CD4+ Tcell+
2.61200937651571	0.01	1	4.43772558174462	CD4+ APC+	CD4+ APC+
2.30742852519225	0.01	1	3.92025185145093	CD4+ Tcell+	CD4+ Tcell+
-2.30433403487262	1	0.01	-3.91499440521918	CD4+ Epithelial+	CD8+ APC+
-1.65404266786855	1	0	-3.30808533573711	CD4+ Epithelial+	CD8+ Tcell+
1.44467265899503	0	1	2.88934531799006	CD4+ Epithelial+	CD4+ Epithelial+
-1.35478286877455	1	0	-2.7095657375491	CD4+ APC+	CD4+ Epithelial+
-1.24792751344359	1	0.52	-0.344083728445482	CD4+ APC+	CD8+ APC+
-1	1	0.99	0	CD8+ APC+	CD8+ APC+
0.884697010590769	0.1	1	0.848077025770963	CD4+ Tcell+	CD8+ Tcell+
0.884522782580064	0.01	1	1.50277767575536	CD4+ APC+	CD4+ Tcell+
0.862496476250065	0.81	1	0.0743352486206123	CD8+ APC+	CD8+ Tcell+
0.803602787196497	0.11	0.99	0.739972517178934	CD4+ APC+	CD8+ Tcell+
0.618395106698351	0	1	1.2367902133967	CD4+	CD4+
0.466318004222537	0.7	0.99	0.0693609099700854	CD8+ Tcell+	CD8+ Tcell+
0.406625259462644	0.72	1	0.0555763774661317	CD4+ Tcell+	CD8+ APC+
-0.220096282212882	0.99	0.01	-0.373936981545562	CD4+	CD4+ APC+
0.0963683944722316	0.3	0.78	0.0490166569322665	CD4+	CD8+ Tcell+
0.0551415541924608	0.57	0.64	0.0130449481133685	CD4+	CD8+ APC+
-0.00218814474699628	0.55	0.5	-0.000639878783036349	CD4+	CD4+ Tcell+
