enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.23800561134227	0.04	1	4.21274242648458	CD4+ APC+	CD4+ APC+
2.82555951743519	0.13	1	2.41266605546044	PD.L1+ CD4+	PD.L1+ CD4+
2.47827012405675	0	1	4.9565402481135	CD4+ Tcell+	CD4+ Tcell+
-2.22273587926948	1	0	-4.44547175853896	CD4+ Epithelial+	CD8+ PD.L1+
2.19220192172915	0.07	1	2.40464823848021	PD.L1+ CD4+	PD.L1+ CD4+ Epithelial+
1.91803115321372	0.35	1	0.851025626131363	CD8+ PD.L1+	PD.L1+ CD4+
-1.83390207666916	1	0.01	-3.11574461915044	CD4+ Epithelial+	CD8+ PD.L1+ APC+
1.78105817834938	0.08	1	1.86255493113321	CD4+ Tcell+	CD8+ Tcell+
1.71620703399941	0.54	1	0.445591378578667	CD4+ APC+	CD8+ PD.L1+ Tcell+
1.66137561624032	0.16	1	1.27851339747358	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
1.61753036317759	0.44	1	0.560939288538411	CD4+ Tcell+	CD8+ PD.L1+ Tcell+
1.59323011670476	0	1	3.18646023340951	CD4+ APC+	CD4+ Tcell+
-1.55705531772394	1	0	-3.11411063544788	CD4+ Epithelial+	CD4+ Tcell+
1.35614381022528	0.68	1	0.218543808108846	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.34395440121736	1	0.35	-0.596309206902941	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.34210597682499	1	0.29	-0.701758689195494	CD4+ Tcell+	PD.L1+ CD4+ APC+
-1.3305584000308	1	0	-2.6611168000616	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
1.32862274746137	0.64	1	0.248567570110495	PD.L1+ CD4+ APC+	PD.L1+ CD4+ Epithelial+
-1.32140338310093	1	0	-2.64280676620186	CD4+ Epithelial+	PD.L1+ CD4+ APC+
-1.29691183804826	1	0	-2.59382367609653	CD4+ APC+	CD4+ Epithelial+
-1.28950661719498	1	0.37	-0.5418718328165	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
-1.25153876699596	1	0.58	-0.286787590808996	CD4+ APC+	CD8+ Epithelial+
