enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.72718457337362	0	1	7.45436914674724	CD4+ Epithelial+	CD4+ Epithelial+
2.62101621341661	0.0600000000000001	1	3.02701676202926	CD4+ APC+	CD4+ APC+
2.58008777777587	0	1	5.16017555555174	CD8+ Tcell+	CD8+ Tcell+
-2.53729606709084	1	0	-5.07459213418168	CD4+	CD8+ Epithelial+
2.44329191598204	0	1	4.88658383196409	CD4+ Tcell+	CD4+ Tcell+
2.27656756148749	0.63	1	0.441244383994943	CD4+ Epithelial+	CD8+ Epithelial+
2.00939869800225	0.12	1	1.78044107423088	CD8+	CD8+ Tcell+
2	0.99	1	0	PD.L1+ CD4+	PD.L1+ CD4+
-1.71902342345585	1	0.11	-1.58290900680156	CD4+ Epithelial+	CD8+
-1.34792330342031	1	0.34	-0.614561307794257	CD4+ APC+	CD8+
-1.1987798641145	1	0.56	-0.292652307343863	CD8+ Tcell+	PD.L1+ CD4+
-1.19793937761191	1	0.49	-0.360615685648225	CD4+ Epithelial+	PD.L1+ CD4+
-1.18586654531133	1	0.01	-2.01475168962954	CD4+	CD8+ PD.L1+
-1.15996245833367	1	0	-2.31992491666734	CD4+	CD4+ Epithelial+
-1.14295795384204	1	0.76	-0.129736328498954	CD4+ APC+	PD.L1+ CD4+
-1.09953567355091	1	0.58	-0.251956387721892	CD4+ Tcell+	PD.L1+ CD4+
1.06444099898419	0	1	2.12888199796839	CD4+ Tcell+	CD8+ Tcell+
-1.06413033741972	1	0.89	-0.0486919338698107	CD4+ Tcell+	FoxP3+ Treg+
-1.06228427825434	1	0.66	-0.184758002683197	CD4+ APC+	FoxP3+ Treg+ Tcell+
-1.05889368905357	1	0.88	-0.0535906025667449	CD8+ PD.L1+	CD8+ Tcell+
-1.05062607306997	1	0.86	-0.0635426501176376	CD4+ Tcell+	CD8+ PD.L1+
-1.04730571477836	1	0.85	-0.0686001463394447	CD4+ APC+	CD8+ Epithelial+
-1.03562390973072	1	0.8	-0.0947751025478259	CD4+ Tcell+	CD8+ Epithelial+
1.0350469470992	0.5	1	0.302678596470588	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-1.02974734339405	1	0.76	-0.116885874204222	CD8+ Tcell+	FoxP3+ Treg+
