enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.89641809074979	0.23	1	2.41495613023824	CD8+ FoxP3+ PD.L1+	CD8+ FoxP3+ PD.L1+ Epithelial+
3.43171624042547	0.36	1	1.48180915610701	CD8+ FoxP3+ PD.L1+	CD8+ FoxP3+ PD.L1+
3.3106789537544	0.27	1	1.83028227038747	CD8+ FoxP3+ PD.L1+	FoxP3+ PD.L1+ Treg+
3.1606471878543	0.1	1	3.02981951391122	FoxP3+ PD.L1+ Treg+	PD.L1+ CD4+
-3.12598165385472	1	0	-6.25196330770943	CD4+ APC+	CD8+ FoxP3+ PD.L1+
-3.09051472988825	1	0	-6.1810294597765	CD4+	CD8+ FoxP3+ PD.L1+
3.00344856935954	0.01	1	5.10276902890778	CD4+ Tcell+	CD4+ Tcell+
-3.00150202516523	1	0	-6.00300405033046	CD4+	CD8+ FoxP3+ PD.L1+ Epithelial+
2.97762510714575	0.05	1	3.63820751399231	CD8+ FoxP3+ PD.L1+	PD.L1+ CD4+
2.91753783980803	0.72	1	0.398760727435305	FoxP3+ PD.L1+ Treg+	FoxP3+ PD.L1+ Treg+
2.8073549220576	0.44	1	0.973555556360773	CD8+ FoxP3+ PD.L1+	CD8+ PD.L1+
2.73399402763492	0	1	5.46798805526983	CD4+ APC+	CD4+ APC+
2.70043971814109	0.22	1	1.72361550260196	CD8+ PD.L1+	PD.L1+ CD4+
2.59162623100217	0.69	1	0.4014479827327	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-2.51601514700366	1	0	-5.03203029400733	CD4+ APC+	FoxP3+ PD.L1+ Treg+
2.45427913087169	0.57	1	0.580613738346927	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+
-2.40482528798683	1	0	-4.80965057597365	CD4+	FoxP3+ PD.L1+ Treg+
2.3847549323428	0.12	1	2.1130279609214	PD.L1+ CD4+	PD.L1+ CD4+
-2.37345839552744	1	0.01	-4.03243462054062	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Epithelial+
2.21150410519371	0.12	1	1.95951791380761	CD8+ Tcell+	CD8+ Tcell+
-2.16293857112621	1	0.08	-2.26190921237783	CD4+ Epithelial+	CD8+ FoxP3+ PD.L1+
-2.14684138832927	1	0.02	-3.26937911977478	CD4+ APC+	CD8+ PD.L1+
-2.10399073125754	1	0.03	-2.94125282110005	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+
-2.03485875721165	1	0.08	-2.12796878758707	CD8+ FoxP3+ PD.L1+	CD8+ Tcell+
-2.0146467759644	1	0.02	-3.06806275436374	CD4+ APC+	FoxP3+ Treg+
1.97727992349992	0.16	1	1.52161789786644	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+
1.95269428522164	0.85	1	0.127904499929852	CD8+ PD.L1+	CD8+ PD.L1+
-1.877515993475	1	0.14	-1.54690183828681	CD4+ Tcell+	CD8+ PD.L1+
1.8701320455984	0	1	3.7402640911968	CD4+ Tcell+	CD8+ Tcell+
1.86875546672175	0.79	1	0.181101116588881	CD8+	CD8+
1.78413070224489	0.05	1	2.17993786769007	CD4+ Epithelial+	CD4+ Epithelial+
-1.75097245216009	1	0.18	-1.26288257595126	CD4+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.67807190511264	1	0.15	-1.33554389694565	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ Tcell+
-1.67587099691937	1	0.18	-1.20871592179569	CD8+	PD.L1+ CD4+
-1.67401368853828	1	0.11	-1.54146319877904	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+
-1.6667565918848	1	0.02	-2.53826818733726	CD4+ Tcell+	CD8+ FoxP3+ PD.L1+
-1.63800873508279	1	0.11	-1.50830916240204	CD4+ Tcell+	FoxP3+ Treg+
-1.59585081686389	1	0.12	-1.41401422500882	CD8+ Tcell+	FoxP3+ PD.L1+ Treg+
-1.57053543008588	1	0.33	-0.735828960527342	CD4+ Epithelial+	CD8+ PD.L1+
-1.5095984053318	1	0	-3.01919681066359	CD4+	CD8+ PD.L1+
-1.45110675398637	1	0.21	-0.954214889127145	CD8+ PD.L1+	CD8+ Tcell+
-1.44680006166363	1	0.27	-0.799851794344321	CD4+ Epithelial+	FoxP3+ Treg+
-1.4271712549147	1	0.26	-0.811541290295189	CD8+ Tcell+	FoxP3+ Treg+
1.41764871273538	0.21	1	0.932213640056383	FoxP3+ Treg+	PD.L1+ CD4+
1.40808473863708	0.77	1	0.151939943168105	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+
-1.39592867633114	1	0.24	-0.84043280676638	CD8+	CD8+ FoxP3+ PD.L1+
-1.39396527566024	1	0	-2.78793055132049	CD4+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.37072227514817	1	0	-2.74144455029633	CD4+ APC+	PD.L1+ CD4+
1.34869500445015	0	1	2.6973900089003	CD4+ APC+	CD4+ Epithelial+
-1.34210597682499	1	0.29	-0.701758689195494	CD4+ APC+	CD8+ PD.L1+ Epithelial+
-1.27417496343899	1	0.57	-0.301434127652634	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
-1.22239242133645	1	0.64	-0.228693294973048	CD8+	FoxP3+ Treg+
-1.2184235191335	1	0.48	-0.377472382413012	CD8+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.21501289097085	1	0.44	-0.421351266190334	CD8+	FoxP3+ PD.L1+ Treg+
-1.19993757050875	1	0.63	-0.232571931133718	CD8+ PD.L1+ Epithelial+	CD8+ Tcell+
1.1963972128035	0.89	1	0.0547441341716743	FoxP3+ Treg+	FoxP3+ Treg+
-1.18903382439002	1	0.75	-0.141716670185679	CD4+ APC+	PD.L1+ CD4+ Epithelial+
-1.17449773123214	1	0.65	-0.211945238293155	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
