enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-4.21023299009585	1	0	-8.4204659801917	CD4+ Epithelial+	PD.L1+ CD4+
-3.85847839042327	1	0	-7.71695678084655	CD4+	CD8+ Epithelial+
2.93586966258028	0.78	1	0.300553516950494	PD.L1+ CD4+	PD.L1+ CD4+
2.52606881166759	0.28	1	1.3580196505975	CD8+ Tcell+	CD8+ Tcell+
-2.40341750460566	1	0	-4.80683500921131	CD4+	CD4+ Epithelial+
2.29123129766445	0.38	1	0.936965571103594	CD4+ Tcell+	CD4+ Tcell+
2.1494608988826	0.1	1	2.06048894063523	CD4+ Tcell+	CD8+ Tcell+
1.93817373886976	0	1	3.87634747773952	CD4+ Epithelial+	CD4+ Epithelial+
1.9296106721086	0.6	1	0.414229841346538	CD8+ Epithelial+	CD8+ Tcell+
-1.85744597007383	1	0.07	-2.03745108319544	CD4+ Epithelial+	FoxP3+ Treg+
1.60432782558809	0	1	3.20865565117617	CD4+ Epithelial+	CD8+ Epithelial+
-1.41799081666819	1	0.39	-0.56427527788181	CD8+ Tcell+	PD.L1+ CD4+
-1.32192809488736	1	0.98	-0.00576995889021491	CD4+ APC+	CD4+ Tcell+
-1.31078753728216	1	0.48	-0.406087117299785	CD4+ Tcell+	PD.L1+ CD4+
-1.27778099120298	1	0.27	-0.706410958690146	CD4+ Epithelial+	CD8+ FoxP3+ Tcell+
-1.25298074116987	1	0.02	-1.9081377389732	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-1.23629802336167	1	0.41	-0.465776157581181	CD4+ APC+	CD4+ Epithelial+
-1.16992500144231	1	0.96	-0.0154760788076428	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+
-1.16992500144231	1	0.96	-0.0154760788076428	FoxP3+ Treg+	PD.L1+ CD4+
-1.1287333141222	0.98	0.05	-1.37914138851054	CD4+ Epithelial+	CD8+
-1.09953567355091	1	0.93	-0.0295468835920141	CD8+ FoxP3+ Tcell+	CD8+ Tcell+
-1.0911478880582	1	0.77	-0.117740746384363	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1.06817150264158	1	0.69	-0.165461859360097	CD4+ Tcell+	CD8+
-1.06413033741972	1	0.89	-0.0486919338698107	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+
-1.03005723385618	1	0	-2.06011446771236	CD4+ Epithelial+	CD4+ Tcell+
-1	1	0.99	0	CD4+ APC+	CD8+
-1	1	0.99	0	CD4+ APC+	CD8+ Epithelial+
-1	1	0.99	0	CD4+ APC+	PD.L1+ CD4+
-1	1	0.99	0	CD8+ Epithelial+	CD8+ FoxP3+ Tcell+
-1	1	0.99	0	CD8+ FoxP3+ Tcell+	CD8+ FoxP3+ Tcell+
-1	1	0.99	0	CD8+	CD8+ FoxP3+ Tcell+
-1	1	0.99	0	CD8+	FoxP3+ Treg+
-1	1	0.99	0	FoxP3+ Treg+	FoxP3+ Treg+ Tcell+
1	0.99	1	0	CD8+ FoxP3+ Tcell+	FoxP3+ Treg+ Tcell+
1	0.99	1	0	FoxP3+ Treg+	FoxP3+ Treg+
-1	1	0.98	-0.00436480540245009	CD8+	CD8+
-1	1	0.97	-0.00877392430750515	CD4+ APC+	CD8+ Tcell+
-1	1	0.97	-0.00877392430750515	CD8+	CD8+ Epithelial+
-1	1	0.96	-0.0132282657337552	CD8+ Epithelial+	FoxP3+ Treg+
-1	1	0.96	-0.0132282657337552	CD8+ Epithelial+	FoxP3+ Treg+ Tcell+
-1	1	0.93	-0.0268721464003014	CD4+ Tcell+	CD8+ FoxP3+ Tcell+
-1	1	0.92	-0.0315170514460649	CD8+ Epithelial+	PD.L1+ CD4+
-1	1	0.91	-0.0362121726544447	CD8+	FoxP3+ Treg+ Tcell+
-1	1	0.9	-0.0409586076789064	CD8+	PD.L1+ CD4+
-1	1	0.89	-0.0457574905606751	CD8+ Tcell+	FoxP3+ Treg+
-1	1	0.88	-0.0506099933550872	CD4+ Tcell+	FoxP3+ Treg+
-0.535560260644885	1	0	-1.07112052128977	CD4+	CD8+ Tcell+
0.31406488504518	0	1	0.62812977009036	CD4+	CD4+
0.271804615461526	0.39	1	0.108161931033859	CD4+	CD4+ APC+
-0.249328641790253	1	0.02	-0.379697289171991	CD4+	PD.L1+ CD4+
0.223194141302003	0.07	0.99	0.244823888438902	CD4+	CD8+
-0.146841388329271	1	0.95	-0.00260331675383589	CD4+ Tcell+	CD8+ Epithelial+
-0.133608105650907	0.96	0.04	-0.173828153115673	CD4+	CD4+ Tcell+
-0.119298928372344	1	0.96	-0.0015781179262616	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
0.117161344232749	0.42	0.79	0.0429433284480011	CD4+	FoxP3+ Treg+
-0.0951572330403403	1	0.98	-0.000415342804856679	CD8+	CD8+ Tcell+
0.0831412353002456	0.61	0.8	0.0172608113937121	CD4+	CD8+ FoxP3+ Tcell+
0.0719312121563127	0.43	0.82	0.0256468811714375	CD4+	FoxP3+ Treg+ Tcell+
0.0361896226636364	0.45	0.61	0.0122046668177104	CD4+ Epithelial+	CD8+ Tcell+
0	1	1	0	CD8+ Epithelial+	CD8+ Epithelial+
0	1	1	0	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
