source,target,weight,type
CD4+ Tcell+,PD.L1+ CD4+ Epithelial+,-2.90207357931074,Depletion
CD4+,PD.L1+ CD4+ Epithelial+,-2.8268826471131,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Epithelial+,-2.7701242609472,Depletion
CD4+ Epithelial+,PD.L1+ CD4+,-2.72623674066632,Depletion
CD4+ Epithelial+,CD4+ Tcell+,-2.68818035858693,Depletion
CD8+ Tcell+,PD.L1+ CD4+ Epithelial+,-2.36317107711924,Depletion
CD8+ PD.L1+,PD.L1+ CD4+ Epithelial+,-2.34198574722862,Depletion
CD4+ Epithelial+,CD8+,-2.1861900558051,Depletion
CD8+ APC+,PD.L1+ CD4+ Epithelial+,-1.97373434530619,Depletion
CD4+ Epithelial+,CD8+ PD.L1+,-1.83995958748953,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ Tcell+,-1.81557542886257,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ APC+,-1.70280527725422,Depletion
CD4+,CD8+ PD.L1+ Epithelial+,-1.42021289061078,Depletion
CD4+ APC+,CD4+ Epithelial+,-1.34790467987014,Depletion
CD4+ APC+,PD.L1+ CD4+ Epithelial+,-1.13592629057558,Depletion
CD4+,CD4+ Epithelial+,-1.03813961731423,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,-0.591905676993403,Depletion
CD4+ APC+,CD4+ APC+,2.03887363088154,Enrichment
CD4+ APC+,CD4+ Tcell+,1.80432086196797,Enrichment
CD4+ APC+,PD.L1+ CD4+ APC+,1.55639334852439,Enrichment
CD4+,CD4+,1.4656207960441,Enrichment
PD.L1+ CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.41272764399129,Enrichment
CD4+,CD4+ Tcell+,1.21975764424971,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,0.70659031782817,Enrichment
CD4+,CD4+ APC+,0.511390282956023,Enrichment
CD4+,PD.L1+ CD4+,0.449478144607873,Enrichment
