source,target,weight,type
CD4+ Epithelial+,PD.L1+ CD4+,-2.19082234233558,Depletion
CD4+ Epithelial+,FoxP3+ Treg+ Tcell+,-1.31200125498207,Depletion
CD4+,CD4+ Epithelial+,-0.749265470999484,Depletion
CD4+ Epithelial+,CD4+ Tcell+,-0.707917387688448,Depletion
CD4+ APC+,CD4+ Epithelial+,-0.592278831867798,Depletion
CD4+ Epithelial+,CD8+ Tcell+,-0.265498445785275,Depletion
CD4+ APC+,CD4+ APC+,2.12219627096209,Enrichment
CD4+,FoxP3+ Treg+ Tcell+,1.13293079396011,Enrichment
CD4+,CD4+,1.09368759493392,Enrichment
CD4+ APC+,CD4+ Tcell+,0.803752685377409,Enrichment
CD4+,CD4+ Tcell+,0.662307934638005,Enrichment
CD4+,CD4+ APC+,0.469664815347561,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,0.213635620117255,Enrichment
