source,target,weight,type
CD4+ Epithelial+,CD4+ Tcell+,-3.44757919654888,Depletion
CD4+,CD4+ Epithelial+,-2.86789646399265,Depletion
CD4+,CD8+ PD.L1+ Epithelial+,-2.85996954822103,Depletion
CD4+ Epithelial+,PD.L1+ CD4+,-2.57046293102604,Depletion
CD4+ APC+,CD4+ Epithelial+,-2.26686981073278,Depletion
CD4+,PD.L1+ CD4+ Epithelial+,-1.95667623371499,Depletion
CD4+ APC+,PD.L1+ CD4+ Epithelial+,-1.7311832415722,Depletion
PD.L1+ CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,2.57437108945344,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,2.02454218426279,Enrichment
CD4+ APC+,CD4+ APC+,0.707143714075029,Enrichment
CD4+,CD8+ FoxP3+ Tcell+,0.666576266274808,Enrichment
CD4+ APC+,CD8+ Tcell+,0.664669200510149,Enrichment
CD4+,CD4+ Tcell+,0.641546029087524,Enrichment
CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,0.475473353140818,Enrichment
CD4+,CD4+,0.452470662325316,Enrichment
CD4+,CD4+ APC+,0.148653440115605,Enrichment
