source,target,weight,type
CD8+ PD.L1+ Epithelial+,FoxP3+ Treg+ Tcell+,-4.5915597458278,Depletion
CD4+ APC+,CD8+ PD.L1+ Epithelial+,-3.97612450840148,Depletion
CD8+ APC+,CD8+ PD.L1+ Epithelial+,-3.84944332903616,Depletion
CD4+ Tcell+,CD8+ PD.L1+ Epithelial+,-3.62885689889661,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ APC+,-3.55914215371693,Depletion
CD8+,CD8+ PD.L1+ Epithelial+,-3.55642941544957,Depletion
CD8+ FoxP3+ PD.L1+ Tcell+,CD8+ PD.L1+ Epithelial+,-3.54473265593262,Depletion
CD4+,CD8+ PD.L1+ Epithelial+,-3.22570799614851,Depletion
CD8+ PD.L1+,CD8+ PD.L1+ Epithelial+,-2.92789645372882,Depletion
CD8+ FoxP3+ PD.L1+ Epithelial+,CD8+ PD.L1+ Epithelial+,-2.88996019965864,Depletion
CD8+ PD.L1+ Epithelial+,FoxP3+ PD.L1+ Treg+ Tcell+,-2.73552217729654,Depletion
CD8+ Epithelial+,PD.L1+ CD4+ Tcell+,-2.68985823631925,Depletion
CD8+ Epithelial+,PD.L1+ CD4+,-2.61857089336398,Depletion
CD8+ Epithelial+,PD.L1+ CD4+ APC+,-2.57773093149008,Depletion
CD8+ Epithelial+,CD8+ PD.L1+ APC+,-2.48413813120167,Depletion
CD8+ PD.L1+ Epithelial+,CD8+ Tcell+,-2.45762146151038,Depletion
CD8+ PD.L1+ APC+,CD8+ PD.L1+ Epithelial+,-2.15398543657748,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ Tcell+,-2.14995502650748,Depletion
CD8+ Tcell+,PD.L1+ CD4+ APC+,-2.03377073665524,Depletion
CD8+ Epithelial+,CD8+ PD.L1+,-1.97703885155669,Depletion
CD8+ FoxP3+ Epithelial+,CD8+ PD.L1+ Epithelial+,-1.95031287589965,Depletion
CD8+ Tcell+,PD.L1+ CD4+ Epithelial+,-1.92029330021101,Depletion
CD8+ PD.L1+ Epithelial+,FoxP3+ Treg+ APC+,-1.77887254590013,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+,-1.75239179777581,Depletion
CD8+ FoxP3+ PD.L1+ APC+,CD8+ PD.L1+ Epithelial+,-1.74595437739346,Depletion
CD4+ Tcell+,CD8+ Epithelial+,-1.69535756390846,Depletion
CD8+ APC+,PD.L1+ CD4+ Epithelial+,-1.68220636276408,Depletion
CD8+ Epithelial+,CD8+ PD.L1+ Tcell+,-1.08151006812092,Depletion
CD8+ PD.L1+ Epithelial+,CD8+ PD.L1+ Tcell+,-1.04767942156477,Depletion
CD4+,PD.L1+ CD4+ Epithelial+,-0.971522652748432,Depletion
CD4+,CD8+ Epithelial+,-0.948147739750659,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Epithelial+,-0.919767982493441,Depletion
CD8+ Epithelial+,CD8+ PD.L1+ Epithelial+,-0.828837872535713,Depletion
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ Epithelial+,-0.738276539318553,Depletion
CD4+ APC+,CD8+ Epithelial+,-0.578636862471741,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Tcell+,-0.560388884851464,Depletion
PD.L1+ CD4+ Tcell+,PD.L1+ CD4+ Tcell+,3.18137502218585,Enrichment
CD4+ APC+,CD4+ APC+,2.57705730263581,Enrichment
CD8+ Epithelial+,CD8+ Epithelial+,2.5189487265155,Enrichment
CD4+,CD4+,2.46675613603971,Enrichment
CD8+ Tcell+,CD8+ Tcell+,2.34428472635696,Enrichment
CD8+ APC+,CD8+ Tcell+,2.25238716163429,Enrichment
CD8+ PD.L1+ Tcell+,CD8+ PD.L1+ Tcell+,2.24620532269292,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,2.0790715709912,Enrichment
CD4+ Tcell+,PD.L1+ CD4+ Tcell+,2.03783207352574,Enrichment
CD4+ APC+,CD8+ APC+,1.83392732405329,Enrichment
CD4+,CD4+ APC+,1.78553681185191,Enrichment
CD8+ PD.L1+ APC+,CD8+ PD.L1+ Tcell+,1.7664624914107,Enrichment
CD4+,PD.L1+ CD4+,1.70279899101501,Enrichment
PD.L1+ CD4+ APC+,PD.L1+ CD4+ Epithelial+,1.62590805072007,Enrichment
CD4+ APC+,CD4+ Tcell+,1.53153516490848,Enrichment
CD4+,CD8+ PD.L1+,1.52546148897249,Enrichment
CD4+,PD.L1+ CD4+ APC+,1.50908763374603,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ Tcell+,1.50117602452329,Enrichment
CD4+ Tcell+,CD8+ Tcell+,1.42081985187285,Enrichment
PD.L1+ CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.39021712390601,Enrichment
CD4+,CD4+ Tcell+,1.22618319271907,Enrichment
PD.L1+ CD4+ APC+,PD.L1+ CD4+ Tcell+,1.17670141146258,Enrichment
CD4+ APC+,CD8+ Tcell+,1.13462101521681,Enrichment
CD4+,CD8+ Tcell+,1.12853180888796,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ APC+,1.10642205913615,Enrichment
CD4+ Epithelial+,CD8+ Epithelial+,1.09107409480272,Enrichment
CD8+ Tcell+,PD.L1+ CD4+ Tcell+,1.06265560784977,Enrichment
CD4+ APC+,PD.L1+ CD4+ APC+,0.977099597889921,Enrichment
CD4+ Epithelial+,CD4+ Tcell+,0.895663340185264,Enrichment
CD8+ PD.L1+ Tcell+,CD8+ Tcell+,0.862496476250065,Enrichment
CD8+ APC+,CD8+ PD.L1+ Tcell+,0.857042046157957,Enrichment
CD4+ APC+,CD8+ PD.L1+ APC+,0.742525119508107,Enrichment
CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,0.643856189774724,Enrichment
CD4+ APC+,CD4+ Epithelial+,0.618129364656356,Enrichment
CD8+ PD.L1+ Epithelial+,CD8+ PD.L1+ Epithelial+,0.583407926062434,Enrichment
