source,target,weight,type
CD4+,CD8+ PD.L1+ Epithelial+,-3.01384505599885,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+,-2.90977310414164,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ APC+,-2.80426011563474,Depletion
CD8+ PD.L1+,CD8+ PD.L1+ Epithelial+,-2.7311832415722,Depletion
CD4+ Tcell+,CD8+ PD.L1+ Epithelial+,-2.45830700246429,Depletion
CD4+ APC+,CD8+ PD.L1+ Epithelial+,-2.39985467357243,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ Tcell+,-2.13720541546478,Depletion
CD8+ FoxP3+ PD.L1+ Tcell+,CD8+ PD.L1+ Epithelial+,-2.1243281350022,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Tcell+,-2.03671177835652,Depletion
CD8+ PD.L1+ APC+,CD8+ PD.L1+ Epithelial+,-1.67355642399014,Depletion
CD8+ PD.L1+ Epithelial+,FoxP3+ PD.L1+ Treg+ Epithelial+,-1.56315813040281,Depletion
CD8+ PD.L1+ Epithelial+,CD8+ Tcell+,-1.49715611975235,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Epithelial+,-0.74543654712073,Depletion
CD8+ PD.L1+ Epithelial+,CD8+ PD.L1+ Tcell+,-0.742819086427258,Depletion
CD8+ APC+,CD8+ PD.L1+ Epithelial+,-0.688114519680314,Depletion
CD8+ Epithelial+,CD8+ PD.L1+ Epithelial+,-0.44432974649078,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ Epithelial+,-0.423380957808179,Depletion
CD4+ Epithelial+,CD8+ Epithelial+,1.75681752926187,Enrichment
CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.55551872282867,Enrichment
CD8+ PD.L1+ Epithelial+,CD8+ PD.L1+ Epithelial+,0.170264574427233,Enrichment
