enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.63178335747415	0	1	7.2635667149483	CD8+ Tcell+	CD8+ Tcell+
3.54432051622381	0.79	1	0.343480147331971	CD4+ Epithelial+	CD4+ Epithelial+
3.42662547355406	0	1	6.85325094710811	CD4+ APC+	CD4+ APC+
-2.74487867580947	1	0	-5.48975735161894	CD4+	CD8+ PD.L1+ Tcell+
2.25553132633635	0	1	4.5110626526727	CD4+ Tcell+	CD4+ Tcell+
-2.15380533607904	1	0	-4.30761067215807	CD4+	PD.L1+ CD4+ Epithelial+
2.13750352374994	0.48	1	0.662206970610595	CD4+ APC+	CD8+ APC+
2.00486575517182	0.01	1	3.4062067807574	CD8+	CD8+ Tcell+
2	0.99	1	0	PD.L1+ CD4+	PD.L1+ CD4+
1.93747891544194	0.22	1	1.23663886002942	CD4+ Tcell+	PD.L1+ CD4+ Tcell+
-1.83588062023889	1	0.07	-2.01379583502748	CD4+ APC+	CD4+ Epithelial+
-1.8087282634663	1	0	-3.6174565269326	CD4+	CD8+ APC+
1.8073549220576	0.94	1	0.040261351626899	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
1.72277171258345	0.41	1	0.64905546519824	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
1.66848585628344	0.4	1	0.646064658387743	CD8+ APC+	CD8+ Tcell+
1.65480510426005	0	1	3.30961020852009	CD4+ Tcell+	CD8+ Tcell+
-1.64352639321576	1	0	-3.28705278643153	CD4+	PD.L1+ CD4+ Tcell+
1.64030553456493	0.07	1	1.79926756525681	CD4+ Tcell+	CD8+ PD.L1+ Tcell+
1.58496250072116	0.94	1	0.0353072502684394	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
1.58496250072116	0.94	1	0.0353072502684394	CD8+ PD.L1+	CD8+ PD.L1+ Tcell+
1.58496250072116	0.99	1	0	CD8+ PD.L1+	PD.L1+ CD4+
-1.55209786681553	1	0.26	-0.882579088642848	CD4+ Tcell+	CD8+ PD.L1+
-1.42010848882627	1	0.29	-0.742544544799434	CD4+ Tcell+	PD.L1+ CD4+
-1.4093909361377	1	0	-2.8187818722754	CD4+	PD.L1+ CD4+
-1.33723534767521	1	0.03	-1.86937479352564	CD4+ Epithelial+	CD4+ Tcell+
1.32192809488736	0.95	1	0.0234361551327054	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
1.32192809488736	0.99	1	0	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+
-1.26559011073755	1	0.53	-0.338679811139709	CD4+ APC+	PD.L1+ CD4+
-1.25833128147232	1	0	-2.51666256294464	CD4+	CD8+ Tcell+
-1.25238716163429	1	0.66	-0.217821684182195	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.23786383009889	1	0.47	-0.394579942779838	CD8+ PD.L1+	CD8+ Tcell+
-1.19555080911781	1	0.69	-0.185193163594889	CD4+ APC+	FoxP3+ Treg+ Tcell+
-1.1797060222349	1	0.51	-0.335032565808602	CD8+ Tcell+	PD.L1+ CD4+ Tcell+
-1.16992500144231	1	0.48	-0.362447351519475	CD8+ Tcell+	PD.L1+ CD4+
-1.15200309344505	1	0.46	-0.377744282005312	CD4+ Epithelial+	CD8+
-1.13750352374993	1	0.95	-0.0201665348892324	CD8+	PD.L1+ CD4+ Epithelial+
-1.13202839368378	1	0	-2.26405678736757	CD4+	FoxP3+ Treg+ Tcell+
1.12691211248222	0.62	1	0.226125565304786	CD8+	CD8+
-1.12565110166152	1	0	-2.25130220332304	CD4+	CD8+ PD.L1+
-1.09019780897158	1	0.69	-0.16887377738186	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1.08246216019197	1	0.83	-0.081964807580734	CD8+ Tcell+	PD.L1+ CD4+ APC+
-1.07800251200127	1	0.91	-0.0390368130865152	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.07400058144378	1	0.81	-0.0925639726522875	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
-1.07400058144378	1	0.81	-0.0925639726522875	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.0703893278914	1	0.8	-0.097956659134476	CD4+ APC+	PD.L1+ CD4+ Epithelial+
-1.05889368905357	1	0.88	-0.0535906025667449	CD4+ Epithelial+	CD8+ PD.L1+
-1.04730571477836	1	0.85	-0.0686001463394447	CD4+ Epithelial+	CD8+ APC+
-1.04439411935845	1	0.84	-0.0737144589219948	CD8+	PD.L1+ CD4+ Tcell+
1	0.93	1	0.0268721464003014	CD8+ APC+	CD8+ APC+
-1	1	0.99	0	CD8+ APC+	PD.L1+ CD4+ Epithelial+
