enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-4.49825086752783	1	0	-8.99650173505565	CD4+ Epithelial+	CD8+
-4.43842593538911	1	0	-8.87685187077822	CD4+	CD8+ Epithelial+
-3.91456452349394	1	0	-7.82912904698788	CD4+ Epithelial+	PD.L1+ CD4+
-3.87282875953489	1	0	-7.74565751906977	CD4+ Epithelial+	CD8+ PD.L1+
-3.42682797097929	1	0	-6.85365594195858	CD4+	CD4+ Epithelial+
2.95233356636969	0.14	1	2.4324534315153	CD8+ Epithelial+	CD8+ Epithelial+
-2.87970576628229	1	0	-5.75941153256458	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
2.8073549220576	0.87	1	0.15585684359871	CD8+ PD.L1+	PD.L1+ CD4+
-2.46520276347423	1	0	-4.93040552694846	CD4+ APC+	CD4+ Epithelial+
-2.34653146202802	1	0	-4.69306292405604	CD4+ Epithelial+	CD4+ Tcell+
-2.33583224019591	1	0	-4.67166448039183	CD4+ Epithelial+	CD8+ Tcell+
2.06995658428743	0	1	4.13991316857485	CD4+ Tcell+	CD4+ Tcell+
2.03943014482854	0.04	1	2.65335979248326	CD8+	CD8+ Tcell+
-2.03757745781648	1	0	-4.07515491563295	CD4+ Epithelial+	CD8+ APC+
1.98386029734475	0	1	3.96772059468949	CD8+ Tcell+	CD8+ Tcell+
-1.8568750579014	1	0.1	-1.78001401325153	CD8+ PD.L1+	CD8+ Tcell+
-1.83058722829532	1	0.12	-1.62200398281327	CD4+ Tcell+	CD8+ PD.L1+
-1.79855797382044	1	0.0600000000000001	-2.07715812911322	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.66801824044871	1	0.1	-1.59897448658364	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-1.64909283814087	1	0.12	-1.4611896718979	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.59454854955035	1	0.01	-2.70909015614356	CD4+ Tcell+	CD8+ Epithelial+
1.58900771277911	0	1	3.17801542555821	CD4+ APC+	CD8+ APC+
1.58496250072116	0.95	1	0.0280994308163083	CD8+ PD.L1+	CD8+ PD.L1+
1.50444500692094	0	1	3.00889001384188	CD4+ APC+	CD4+ APC+
1.49730784111511	0	1	2.99461568223022	CD4+ Epithelial+	CD4+ Epithelial+
-1.49532528823648	1	0.17	-1.11360985596403	CD4+ Epithelial+	CD8+ PD.L1+ APC+
