source,target,weight,type
CD4+ Epithelial+,CD8+ PD.L1+ Tcell+,-8.37295209791183,Depletion
CD4+ Epithelial+,FoxP3+ Treg+,-7.56193705962243,Depletion
CD4+ Epithelial+,CD8+ FoxP3+ PD.L1+ Tcell+,-6.37695017094954,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ Tcell+,-6.2433263392606,Depletion
CD4+ Epithelial+,CD8+ PD.L1+,-6.12763327972587,Depletion
CD8+ PD.L1+ Tcell+,FoxP3+ Treg+,-5.64299031296116,Depletion
CD4+ Epithelial+,FoxP3+ PD.L1+ Treg+ Tcell+,-5.31867837373655,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ APC+,-5.23294849971066,Depletion
CD4+,FoxP3+ Treg+,-4.97556140627362,Depletion
FoxP3+ Treg+,PD.L1+ CD4+ Tcell+,-4.83086375675176,Depletion
CD4+,CD8+ FoxP3+ PD.L1+ Tcell+,-4.81198471935167,Depletion
FoxP3+ Treg+ Epithelial+,PD.L1+ CD4+ Tcell+,-4.65191274464578,Depletion
CD4+ Epithelial+,CD8+ FoxP3+ PD.L1+,-4.51032901949057,Depletion
CD8+ PD.L1+ APC+,FoxP3+ Treg+,-4.5033487351675,Depletion
CD8+ PD.L1+,FoxP3+ Treg+,-4.43829285157915,Depletion
CD4+ Epithelial+,CD4+ Tcell+,-4.415657274159,Depletion
CD8+ PD.L1+ Tcell+,FoxP3+ Treg+ Epithelial+,-4.36527259976453,Depletion
CD4+ Tcell+,CD8+ PD.L1+,-4.34837407519116,Depletion
CD4+ Epithelial+,PD.L1+ CD4+,-4.17871464117544,Depletion
FoxP3+ Treg+,PD.L1+ CD4+,-4.04614178164472,Depletion
CD4+,CD8+ PD.L1+ APC+,-4.03708931873522,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ APC+,-3.8990144625151,Depletion
FoxP3+ Treg+,PD.L1+ CD4+ APC+,-3.85798099512757,Depletion
CD4+ Tcell+,FoxP3+ Treg+,-3.74308405554959,Depletion
CD4+ Epithelial+,CD8+ Tcell+,-3.56519095452509,Depletion
CD4+ Epithelial+,CD8+ FoxP3+ PD.L1+ APC+,-3.47897180503294,Depletion
CD8+ PD.L1+ APC+,FoxP3+ Treg+ Epithelial+,-3.28835856219366,Depletion
CD4+,CD8+ PD.L1+ Tcell+,-3.25477805522851,Depletion
CD4+ Epithelial+,FoxP3+ PD.L1+ Treg+,-3.24792751344359,Depletion
CD8+ PD.L1+,FoxP3+ Treg+ Epithelial+,-3.23572705983806,Depletion
CD4+,FoxP3+ PD.L1+ Treg+ Tcell+,-3.21878116778407,Depletion
CD8+ PD.L1+ APC+,FoxP3+ Treg+ Tcell+,-3.20006486151431,Depletion
CD4+ Epithelial+,FoxP3+ Treg+ Tcell+,-3.17931198921002,Depletion
CD4+ APC+,FoxP3+ Treg+,-3.16349873228288,Depletion
CD8+ PD.L1+,FoxP3+ Treg+ Tcell+,-3.01792190799726,Depletion
CD4+,CD8+ PD.L1+,-2.99186193055632,Depletion
CD4+,CD8+ FoxP3+ PD.L1+,-2.96532254836725,Depletion
CD4+,CD8+ FoxP3+ PD.L1+ APC+,-2.93734439215023,Depletion
FoxP3+ Treg+ Epithelial+,PD.L1+ CD4+,-2.93357263826102,Depletion
CD4+ Tcell+,CD8+ PD.L1+ APC+,-2.87052911990731,Depletion
CD8+ FoxP3+ PD.L1+,CD8+ PD.L1+ Tcell+,-2.81762325751143,Depletion
CD4+ APC+,CD8+ PD.L1+ APC+,-2.81352468929781,Depletion
FoxP3+ Treg+ Tcell+,PD.L1+ CD4+,-2.79690813462249,Depletion
CD4+ APC+,CD8+ PD.L1+,-2.78638514821048,Depletion
