source,target,weight,type
CD8+ Tcell+,PD.L1+ CD4+ Epithelial+,-5.21587270290367,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Tcell+,-4.57893871309339,Depletion
CD4+ Tcell+,PD.L1+ CD4+ Epithelial+,-4.43362716708478,Depletion
CD4+ Tcell+,CD8+ PD.L1+ Epithelial+,-4.33985000288463,Depletion
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ Epithelial+,-4.1527242606887,Depletion
CD4+,CD8+ PD.L1+ Epithelial+,-3.61176256006487,Depletion
CD4+,PD.L1+ CD4+ Epithelial+,-3.59256313161498,Depletion
CD8+,PD.L1+ CD4+ Epithelial+,-3.56437816856506,Depletion
CD8+ PD.L1+ Epithelial+,CD8+ Tcell+,-3.34482849699744,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ APC+,-3.27500704749987,Depletion
CD4+ APC+,CD4+ Epithelial+,-3.20711196120771,Depletion
CD4+ APC+,PD.L1+ CD4+ Epithelial+,-3.1622458489728,Depletion
PD.L1+ CD4+ Epithelial+,PD.L1+ CD4+ Tcell+,-3.11553270462368,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ Tcell+,-2.97195733541501,Depletion
CD8+ PD.L1+,PD.L1+ CD4+ Epithelial+,-2.87381319835909,Depletion
FoxP3+ Treg+ Tcell+,PD.L1+ CD4+ Epithelial+,-2.76765479823735,Depletion
CD4+ APC+,CD8+ PD.L1+ Epithelial+,-2.62293035092018,Depletion
CD8+ PD.L1+ APC+,PD.L1+ CD4+ Epithelial+,-2.59454854955035,Depletion
CD4+ Epithelial+,CD8+ Tcell+,-2.5799261465224,Depletion
CD4+ Epithelial+,CD4+ Tcell+,-2.56293619439116,Depletion
CD8+ APC+,PD.L1+ CD4+ Epithelial+,-2.55826763405574,Depletion
CD4+ Epithelial+,CD8+,-2.45545176772475,Depletion
CD4+,CD8+ Epithelial+,-2.24015853914503,Depletion
CD4+ Epithelial+,PD.L1+ CD4+,-1.97391735275429,Depletion
CD4+,CD8+ PD.L1+ Tcell+,-1.96362824982738,Depletion
CD4+,CD8+ PD.L1+,-1.9461069920048,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ APC+,-1.79240458059163,Depletion
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ Tcell+,-1.70043971814109,Depletion
CD4+,CD4+ Epithelial+,-1.54870563365466,Depletion
CD8+ Tcell+,PD.L1+ CD4+,-1.43066759576812,Depletion
CD4+,CD8+ PD.L1+ APC+,-1.41683974191283,Depletion
CD4+ Tcell+,PD.L1+ CD4+ APC+,-1.19534759832222,Depletion
CD4+,FoxP3+ PD.L1+ Treg+ Tcell+,-1.19156265070076,Depletion
CD4+ Tcell+,PD.L1+ CD4+,-1.08991239914719,Depletion
PD.L1+ CD4+,PD.L1+ CD4+ Epithelial+,-0.807625190893331,Depletion
CD4+,PD.L1+ CD4+ APC+,-0.725245402043595,Depletion
PD.L1+ CD4+ APC+,PD.L1+ CD4+ Epithelial+,-0.687060688339892,Depletion
CD4+,PD.L1+ CD4+ Tcell+,-0.586295068644125,Depletion
CD4+,PD.L1+ CD4+,-0.45471780863776,Depletion
CD8+ PD.L1+ Tcell+,CD8+ PD.L1+ Tcell+,2.88055644779506,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,2.61445939796565,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+,2.58666078819318,Enrichment
PD.L1+ CD4+ Tcell+,PD.L1+ CD4+ Tcell+,2.55208464933104,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ Tcell+,2.19186755432299,Enrichment
PD.L1+ CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.98372920841617,Enrichment
CD8+,CD8+ Tcell+,1.75815981643533,Enrichment
CD8+ Tcell+,CD8+ Tcell+,1.65290132937773,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+ APC+,1.63352123482995,Enrichment
CD4+ APC+,CD4+ APC+,1.44909933535248,Enrichment
CD8+ PD.L1+ Tcell+,CD8+ Tcell+,1.41612673680955,Enrichment
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.29994082304216,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+ Tcell+,1.17545176097322,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ APC+,1.12013257815803,Enrichment
CD4+ Tcell+,CD4+ Tcell+,1.08575581501323,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+,1.01138022785094,Enrichment
CD4+ Tcell+,FoxP3+ Treg+ Tcell+,0.86048013065156,Enrichment
CD4+,CD4+,0.776187912827819,Enrichment
CD4+ Tcell+,CD8+ Tcell+,0.645906929339487,Enrichment
CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,0.632550178173768,Enrichment
CD4+,CD4+ APC+,0.491120949629927,Enrichment
CD4+,FoxP3+ Treg+ Tcell+,0.403965995396558,Enrichment
CD4+ APC+,CD4+ Tcell+,0.367731784500487,Enrichment
CD4+,CD4+ Tcell+,0.355771108718669,Enrichment
