source,target,weight,type
CD4+,CD8+ PD.L1+ APC+,-3.33771109212829,Depletion
CD4+ Epithelial+,FoxP3+ Treg+ Tcell+,-2.9560566524124,Depletion
CD4+ Epithelial+,CD4+ Tcell+,-2.65207669657969,Depletion
CD4+,CD8+ PD.L1+ Epithelial+,-2.62643913669732,Depletion
CD4+,CD8+ APC+,-2.62527048937469,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ APC+,-2.60050764534579,Depletion
CD4+ APC+,CD4+ Epithelial+,-2.41722564402584,Depletion
CD4+ Tcell+,PD.L1+ CD4+ Epithelial+,-2.30998024158291,Depletion
CD4+,CD8+ FoxP3+ Tcell+,-2.21412480535285,Depletion
CD4+ Epithelial+,CD8+ Tcell+,-2.16349873228288,Depletion
CD4+,FoxP3+ Treg+,-2.14730669878029,Depletion
CD4+,PD.L1+ CD4+ Tcell+,-2.04691784139495,Depletion
CD4+ APC+,PD.L1+ CD4+ Epithelial+,-1.92599941855622,Depletion
CD4+,FoxP3+ PD.L1+ Treg+ Tcell+,-1.86789646399265,Depletion
CD4+,CD8+ PD.L1+,-1.82944368136659,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ Tcell+,-1.81147103052984,Depletion
CD4+ APC+,PD.L1+ CD4+ Tcell+,-1.78003431605809,Depletion
CD4+,PD.L1+ CD4+ Epithelial+,-1.69280975743456,Depletion
CD4+,CD4+ Epithelial+,-1.58099327735725,Depletion
CD4+,CD8+ PD.L1+ Tcell+,-1.26603689399532,Depletion
CD4+,PD.L1+ CD4+ APC+,-1.10630890214634,Depletion
CD4+,FoxP3+ Treg+ Tcell+,-1.04296263747396,Depletion
CD4+,CD8+ Tcell+,-0.774933444365227,Depletion
CD4+,PD.L1+ CD4+,-0.637968488680114,Depletion
CD4+,CD4+ Tcell+,-0.243240191559131,Depletion
CD4+,CD4+ APC+,-0.200809490151506,Depletion
CD4+ Epithelial+,CD4+ Epithelial+,2.74977337046683,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+,2.45458981397789,Enrichment
CD4+ Tcell+,FoxP3+ Treg+ Tcell+,1.84944032342462,Enrichment
CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.58998931779599,Enrichment
CD4+ APC+,CD8+ Tcell+,1.31353682462822,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+ APC+,1.2203900684253,Enrichment
CD4+ Tcell+,PD.L1+ CD4+ Tcell+,1.21553875029539,Enrichment
CD4+ Tcell+,CD4+ Tcell+,1.19919826111474,Enrichment
CD4+ Tcell+,CD8+ Tcell+,1.15577978419053,Enrichment
CD4+ APC+,CD4+ APC+,1.10151875983002,Enrichment
CD4+ APC+,FoxP3+ Treg+ Tcell+,0.955356084945158,Enrichment
CD4+ APC+,CD4+ Tcell+,0.817660828183991,Enrichment
CD4+,CD4+,0.289404248904657,Enrichment
