enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-8.54565954002547	1	0	-17.0913190800509	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
-7.80429238744274	1	0	-15.6085847748855	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-7.67231925755357	1	0	-15.3446385151071	CD4+ Epithelial+	CD4+ Tcell+
-7.28909670241999	1	0	-14.57819340484	CD4+ Epithelial+	CD8+ Tcell+
-4.74038793246835	1	0	-9.48077586493671	CD4+ Epithelial+	PD.L1+ CD4+
-4.42021289061078	1	0	-8.84042578122157	CD4+	CD8+ PD.L1+ Tcell+
-4.02059109477325	1	0	-8.04118218954649	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-3.90400231628369	1	0	-7.80800463256738	CD4+ Epithelial+	CD8+ PD.L1+
-3.59215800212536	1	0	-7.18431600425072	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
-3.46205231879643	1	0	-6.92410463759287	CD4+ Epithelial+	CD8+ FoxP3+ PD.L1+ Tcell+
3.21064346265737	0.01	1	5.4547869376724	CD8+ Tcell+	CD8+ Tcell+
3.15965666598849	0.3	1	1.60712241465363	PD.L1+ CD4+	PD.L1+ CD4+
-3.10768786931437	1	0	-6.21537573862875	CD4+ Epithelial+	CD8+ FoxP3+ Tcell+
2.85435877112336	0	1	5.70871754224673	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
-2.84398384404833	1	0	-5.68796768809665	CD4+ APC+	CD4+ Epithelial+
-2.7158933705476	1	0	-5.43178674109521	CD4+	CD8+ PD.L1+
-2.70043971814109	1	0	-5.40087943628218	CD4+ Epithelial+	CD8+
-2.64693066092417	1	0	-5.29386132184835	CD4+ Epithelial+	PD.L1+ CD4+ APC+
2.53672631506831	0	1	5.07345263013662	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
-2.51425618227887	1	0	-5.02851236455774	CD4+	CD4+ Epithelial+
-2.49569516262407	1	0	-4.99139032524814	CD4+ Epithelial+	CD8+ PD.L1+ APC+
2.44170544974092	0.09	1	2.44170544974092	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-2.42049192937095	1	0.01	-4.11234318373866	CD4+	FoxP3+ PD.L1+ Treg+ Tcell+
2.31425416700194	0	1	4.62850833400388	CD4+ Tcell+	CD4+ Tcell+
-2.31315788525963	1	0.01	-3.92998586234945	CD4+	CD8+ FoxP3+ PD.L1+ Tcell+
2.01254525331911	0.16	1	1.54875637046676	CD8+ FoxP3+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
-1.98541946871554	1	0	-3.97083893743109	CD4+	PD.L1+ CD4+ Tcell+
1.97607416075452	0.08	1	2.06649435551244	CD8+ PD.L1+	CD8+ PD.L1+ Tcell+
1.89131582307512	0	1	3.78263164615023	CD4+	CD4+
1.88452278258006	0.58	1	0.43183460464277	CD8+ PD.L1+	PD.L1+ CD4+
