enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.62036783685235	0.4	1	1.40186487104188	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-3.53977919169849	1	0	-7.07955838339699	CD4+	FoxP3+ Treg+ APC+
3.18272227590643	0.23	1	1.97261548736086	FoxP3+ Treg+ Epithelial+	FoxP3+ Treg+ Tcell+
3.11895210254427	0	1	6.23790420508854	CD4+ Epithelial+	CD4+ Epithelial+
-2.41278152533848	1	0	-4.82556305067695	CD4+	FoxP3+ PD.L1+ Treg+ Tcell+
2.37851162325373	0.54	1	0.617550360868279	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
2.28950661719498	0.56	1	0.558926133361512	CD8+	CD8+ Tcell+
-2.23266075679027	1	0	-4.46532151358055	CD4+	CD8+ FoxP3+ PD.L1+ Epithelial+
2.16700751806002	0.24	1	1.30466852753084	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
2.15965666598849	0.58	1	0.494880980554895	FoxP3+ Treg+ Epithelial+	FoxP3+ Treg+ Epithelial+
2.06793882865658	0	1	4.13587765731315	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-2.03033607837096	1	0	-4.06067215674192	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
2	0.91	1	0.0724243453088894	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
1.9624013852092	0	1	3.9248027704184	CD4+ APC+	CD4+ APC+
-1.9499593175004	1	0.12	-1.72777441600246	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ Epithelial+
1.94753258010586	0.46	1	0.638600104756692	CD8+ Tcell+	CD8+ Tcell+
1.91480198659452	0	1	3.82960397318905	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.87763519858337	1	0	-3.75527039716675	CD4+	PD.L1+ CD4+ Epithelial+
-1.8568750579014	1	0.1	-1.78001401325153	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
1.62350754438292	0	1	3.24701508876584	CD4+ Tcell+	CD4+ Tcell+
-1.56293619439116	1	0.01	-2.65538171296166	CD4+ Epithelial+	CD8+
-1.55976194659601	1	0.23	-0.966722920106232	CD4+ Epithelial+	PD.L1+ CD4+ APC+
-1.50419663119008	1	0	-3.00839326238016	CD4+	PD.L1+ CD4+ APC+
-1.49825086752783	1	0	-2.99650173505565	CD4+	CD8+ PD.L1+
-1.47735352663456	1	0	-2.95470705326912	CD4+	CD8+ PD.L1+ Epithelial+
-1.44000237143974	1	0	-2.88000474287947	CD4+	CD4+ Epithelial+
-1.43953206119959	1	0.27	-0.795833738659576	FoxP3+ Treg+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.40911266532174	1	0.39	-0.560742306258011	CD4+ Epithelial+	CD8+ APC+
-1.40535173131678	1	0	-2.81070346263356	CD4+ Epithelial+	CD4+ Tcell+
-1.40508471885264	1	0	-2.81016943770528	CD4+	PD.L1+ CD4+ Tcell+
-1.39485961734121	1	0.46	-0.457377456405149	CD4+ Tcell+	PD.L1+ CD4+ APC+
-1.37851162325373	1	0.3	-0.701163817081544	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.37056287013824	1	0.3	-0.697120776760751	CD8+	FoxP3+ Treg+ Tcell+
-1.35548065459839	1	0.32	-0.65264503995432	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.32716474325351	1	0.45	-0.447575915730581	CD8+ PD.L1+ Epithelial+	FoxP3+ Treg+ Tcell+
1.32698132261365	0.01	1	2.25450146343473	CD4+ Epithelial+	CD8+ PD.L1+ Epithelial+
-1.27798474729977	1	0	-2.55596949459953	CD4+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.26810539538122	1	0.29	-0.663065358020156	CD4+ Epithelial+	FoxP3+ Treg+ APC+
-1.26303440583379	1	0.65	-0.227922218151981	FoxP3+ Treg+ Epithelial+	PD.L1+ CD4+
1.25153876699596	0.8	1	0.114534546634274	FoxP3+ PD.L1+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
-1.23446525363702	1	0.49	-0.371611069949689	CD8+	PD.L1+ CD4+ Epithelial+
-1.23143240844797	1	0	-2.46286481689593	CD4+	CD8+ APC+
1.22881869049588	0.85	1	0.0804895273683312	CD8+	CD8+
1.21775352653293	0.31	1	0.60260535900583	CD4+ APC+	FoxP3+ Treg+ APC+
-1.20476675065461	1	0.03	-1.68419164185789	CD4+	CD8+ FoxP3+ Tcell+
-1.20363436304909	1	0.2	-0.8158001474699	CD4+ Epithelial+	PD.L1+ CD4+
-1.20163386116965	1	0.5	-0.351393578416598	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+
-1.20029865048583	1	0.53	-0.321207408946078	CD8+ PD.L1+ Epithelial+	CD8+ Tcell+
1.19681471969135	0.01	1	2.03335230950343	CD4+ Tcell+	CD8+ Tcell+
-1.19555080911781	1	0.69	-0.185193163594889	CD8+	FoxP3+ Treg+ Epithelial+
-1.19499755706346	1	0	-2.38999511412692	CD4+	FoxP3+ Treg+ Tcell+
1.18442457113743	0.8	1	0.108392592267305	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ APC+
-1.16257835264025	1	0	-2.3251567052805	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
1.1456053222469	0	1	2.2912106444938	CD4+ APC+	FoxP3+ Treg+ Tcell+
-1.13385574673479	1	0.64	-0.21212926570782	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.13385574673479	1	0.64	-0.21212926570782	CD8+ PD.L1+ Epithelial+	FoxP3+ Treg+ Epithelial+
1.12691211248222	0.62	1	0.226125565304786	CD4+ Tcell+	FoxP3+ Treg+ APC+
-1.11547721741994	1	0.64	-0.208690888348463	CD4+ Epithelial+	CD8+ PD.L1+
-1.1096244911745	1	0.81	-0.0956342601950085	FoxP3+ Treg+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.1096244911745	1	0.62	-0.222656640711924	CD8+ Tcell+	PD.L1+ CD4+
-1.10691520391651	1	0.74	-0.138296587109848	CD4+ Tcell+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.09953567355091	1	0.93	-0.0295468835920141	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.09953567355091	1	0.79	-0.106556016426641	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.09953567355091	1	0.65	-0.198417880380319	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.08746284125034	1	0.76	-0.123437118512198	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
-1.08746284125034	1	0.76	-0.123437118512198	FoxP3+ Treg+ APC+	PD.L1+ CD4+ Epithelial+
-1.08246216019197	1	0.66	-0.188267444780279	CD4+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
1.07949792031437	0.01	1	1.83403458635723	CD4+ Tcell+	FoxP3+ Treg+ Epithelial+
-1.07800251200127	1	0.91	-0.0390368130865152	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ APC+
-1.07800251200127	1	0.55	-0.271453939439313	CD4+ APC+	CD8+ FoxP3+ Tcell+
-1.0703893278914	1	0.9	-0.0438416565447921	FoxP3+ Treg+ APC+	FoxP3+ Treg+ Tcell+
-1.0703893278914	1	0.8	-0.097956659134476	CD8+	CD8+ PD.L1+ Epithelial+
-1.06413033741972	1	0.89	-0.0486919338698107	FoxP3+ PD.L1+ Treg+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.06398445592499	1	0	-2.12796891184997	CD4+	FoxP3+ Treg+ Epithelial+
-1.05797006863733	0.99	0.04	-1.37645079381185	CD4+ Epithelial+	CD8+ Tcell+
-1.05062607306997	1	0.72	-0.14359656675008	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.04730571477836	1	0.85	-0.0686001463394447	CD8+	PD.L1+ CD4+ Tcell+
-1	1	0.99	0	CD8+ APC+	CD8+ APC+
-1	1	0.99	0	CD8+ APC+	CD8+ PD.L1+
-1	1	0.99	0	CD8+ APC+	CD8+ PD.L1+ Tcell+
-1	1	0.99	0	CD8+ APC+	FoxP3+ Treg+ APC+
-1	1	0.99	0	CD8+ APC+	PD.L1+ CD4+ Tcell+
-1	1	0.99	0	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ FoxP3+ Tcell+
-1	1	0.99	0	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ Treg+ Epithelial+
-1	1	0.99	0	CD8+ FoxP3+ Tcell+	CD8+ PD.L1+
-1	1	0.99	0	CD8+ FoxP3+ Tcell+	FoxP3+ Treg+ APC+
-1	1	0.99	0	CD8+ PD.L1+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.99	0	CD8+ PD.L1+ Tcell+	FoxP3+ Treg+ Epithelial+
-1	1	0.99	0	CD8+ PD.L1+	PD.L1+ CD4+
-1	1	0.99	0	CD8+	CD8+ FoxP3+ Tcell+
-1	1	0.99	0	CD8+	CD8+ PD.L1+
-1	1	0.99	0	CD8+	CD8+ PD.L1+ Tcell+
-1	1	0.99	0	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.99	0	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ Treg+ APC+
-1	1	0.99	0	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ Treg+ Epithelial+
-1	1	0.99	0	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+
-1	1	0.99	0	FoxP3+ PD.L1+ Treg+ Tcell+	FoxP3+ Treg+ APC+
-1	1	0.99	0	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
1	0.99	1	0	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
1	0.99	1	0	CD8+ PD.L1+	CD8+ PD.L1+ Tcell+
1	0.99	1	0	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
1	0.99	1	0	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ Tcell+
1	0.99	1	0	FoxP3+ Treg+ APC+	FoxP3+ Treg+ APC+
-1	1	0.98	-0.00436480540245009	CD8+ APC+	CD8+ PD.L1+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ APC+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.98	-0.00436480540245009	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+
-1	1	0.98	-0.00436480540245009	CD8+ PD.L1+ Epithelial+	FoxP3+ Treg+ APC+
-1	1	0.98	-0.00436480540245009	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ PD.L1+	CD8+ PD.L1+ Epithelial+
-1	1	0.97	-0.00877392430750515	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-1	1	0.97	-0.00877392430750515	CD8+ FoxP3+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.97	-0.00877392430750515	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+
-1	1	0.97	-0.00877392430750515	CD8+ PD.L1+	FoxP3+ Treg+ Epithelial+
-1	1	0.97	-0.00877392430750515	CD8+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.97	-0.00877392430750515	CD8+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.97	-0.00877392430750515	FoxP3+ Treg+ APC+	PD.L1+ CD4+ Tcell+
-1	1	0.97	-0.00877392430750515	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-1	1	0.97	-0.00877392430750515	PD.L1+ CD4+	PD.L1+ CD4+ APC+
-1	1	0.96	-0.0132282657337552	CD8+ APC+	PD.L1+ CD4+
-1	1	0.96	-0.0132282657337552	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ Tcell+
-1	1	0.96	-0.0132282657337552	CD8+ FoxP3+ Tcell+	FoxP3+ Treg+ Epithelial+
-1	1	0.96	-0.0132282657337552	CD8+ PD.L1+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.96	-0.0132282657337552	CD8+ PD.L1+	CD8+ Tcell+
-1	1	0.96	-0.0132282657337552	CD8+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1	1	0.96	-0.0132282657337552	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1	1	0.96	-0.0132282657337552	FoxP3+ PD.L1+ Treg+ Tcell+	PD.L1+ CD4+
-1	1	0.96	-0.0132282657337552	FoxP3+ Treg+ APC+	PD.L1+ CD4+
-1	1	0.95	-0.0177287669604316	CD8+ PD.L1+ Tcell+	CD8+ Tcell+
-1	1	0.95	-0.0177287669604316	CD8+	CD8+ APC+
-1	1	0.95	-0.0177287669604316	FoxP3+ PD.L1+ Treg+ Tcell+	FoxP3+ Treg+ Epithelial+
-1	1	0.94	-0.0222763947111523	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Tcell+
-1	1	0.93	-0.0268721464003014	CD8+ PD.L1+	PD.L1+ CD4+ Epithelial+
-1	1	0.93	-0.0268721464003014	CD8+	FoxP3+ Treg+ APC+
-1	1	0.92	-0.0315170514460649	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.92	-0.0315170514460649	CD8+ Tcell+	PD.L1+ CD4+ Tcell+
-1	1	0.91	-0.0362121726544447	CD8+ APC+	FoxP3+ Treg+ Epithelial+
-1	1	0.91	-0.0362121726544447	CD8+	PD.L1+ CD4+ APC+
