enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.38543103719352	0.81	1	0.205591111500024	CD4+ APC+	CD4+ APC+
2.10380022008173	0	1	4.20760044016345	CD4+ Epithelial+	CD4+ Epithelial+
2	0.99	1	0	CD4+ APC+	CD8+ APC+
1.61612343220762	0.22	1	1.03152660033783	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-1.51769563064258	1	0.01	-2.57851935217358	CD4+ APC+	CD4+ Epithelial+
1.49532528823648	0.61	1	0.310441956741312	FoxP3+ Treg+ Epithelial+	FoxP3+ Treg+ Epithelial+
-1.37016428054021	1	0.01	-2.32786801365046	CD4+	CD8+ APC+
-1.32192809488736	1	0.98	-0.00576995889021491	CD4+ APC+	FoxP3+ Treg+ APC+
-1.24100809950379	1	0.67	-0.207857795926258	CD4+ Epithelial+	FoxP3+ Treg+
-1.21723071622067	1	0.6	-0.261303118681053	CD4+ Epithelial+	FoxP3+ Treg+ APC+
-1.20645087746743	1	0.48	-0.373763211092448	CD4+ APC+	CD4+ Tcell+
-1.16046467219325	1	0.49	-0.349334675238536	CD4+ Epithelial+	CD8+ APC+
-1.1583370271671	1	0.01	-1.96797986406866	CD4+ Epithelial+	CD4+ Tcell+
-1.0703893278914	1	0.9	-0.0438416565447921	CD4+ Tcell+	CD8+ Tcell+
-1.05889368905357	1	0.88	-0.0535906025667449	CD8+ Tcell+	FoxP3+ Treg+ Epithelial+
-1.04730571477836	1	0.85	-0.0686001463394447	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.99	0	CD8+ APC+	CD8+ APC+
1	0.99	1	0	CD8+ APC+	CD8+ Tcell+
-1	1	0.98	-0.00436480540245009	CD4+ Tcell+	CD8+ APC+
-1	1	0.96	-0.0132282657337552	FoxP3+ Treg+	FoxP3+ Treg+ Epithelial+
-1	1	0.95	-0.0177287669604316	CD4+ Tcell+	FoxP3+ Treg+
-1	1	0.95	-0.0177287669604316	FoxP3+ Treg+	FoxP3+ Treg+ Tcell+
-1	1	0.94	-0.0222763947111523	CD4+ Tcell+	FoxP3+ Treg+ APC+
-1	1	0.94	-0.0222763947111523	CD8+ APC+	FoxP3+ Treg+ Epithelial+
-1	1	0.93	-0.0268721464003014	FoxP3+ Treg+ APC+	FoxP3+ Treg+ Tcell+
-1	1	0.9	-0.0409586076789064	CD8+ APC+	FoxP3+ Treg+ Tcell+
-0.845697328774989	1	0	-1.69139465754998	CD4+	CD4+ Epithelial+
-0.833497336859835	0.99	0.01	-1.41608697401881	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
0.800812076190832	0.27	1	0.442722524726264	CD4+ APC+	FoxP3+ Treg+ Tcell+
-0.635937641066209	1	0	-1.27187528213242	CD4+	CD4+ APC+
0.584962500721156	0.87	1	0.0324755549323936	CD4+ APC+	CD8+ Tcell+
-0.56808868215676	1	0.44	-0.197006046037821	CD4+ Epithelial+	CD8+ Tcell+
0.523561956057013	0.47	0.96	0.166889961269951	FoxP3+ Treg+ Epithelial+	FoxP3+ Treg+ Tcell+
0.395928676331139	0.15	0.92	0.315111721785444	CD4+ Epithelial+	FoxP3+ Treg+ Epithelial+
-0.342761598304528	1	0	-0.685523196609056	CD4+	FoxP3+ Treg+ Epithelial+
-0.31685710533994	1	0.75	-0.0377650601457744	CD4+ Tcell+	FoxP3+ Treg+ Epithelial+
-0.247927513443586	1	0.86	-0.0149948413094756	CD4+ APC+	FoxP3+ Treg+ Epithelial+
-0.228268987673117	1	0.89	-0.0104450160487475	CD4+ Tcell+	CD4+ Tcell+
-0.216384312534973	0.95	0.14	-0.178280926500791	CD4+	CD8+ Tcell+
0.181149439104566	0.58	1	0.0415100295629653	CD4+	FoxP3+ Treg+
0.176250639691727	0.5	1	0.0515409435276779	CD4+	FoxP3+ Treg+ APC+
0.0970983288534041	0	1	0.194196657706808	CD4+	CD4+
-0.0448420693048865	0.84	0.24	-0.0269976158568278	CD4+	FoxP3+ Treg+ Tcell+
0.0269670476002694	0.68	0.8	0.00434576424091513	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
-0.0129054521707889	0.62	0.46	-0.00423172541110983	CD4+	CD4+ Tcell+
